1599,eT81dpiYONQ,"what brand is the hoodie?","Champion"
1600,oy5F4ctRnQ0,"What did the person put in the bottle?","They poured honey into the bottle, then chilled it."
1601,kLh9eT88-kI,"What does the girl do after getting off of her motorcycle and bowing to the elephant?","She walks over to the elephant and puts her hand on its tusk."
1602,y1n9O4RySuU,"How many aliens are there?","Two."
1603,myY55k31cfk,"What does this workman do after using a screwdriver to lever the chain link mesh into place?","He inserts a peg to hold it in place."
1604,nnMEaB7kD0g,"What time of day is the video shot?","The video is shot at sunset"
1605,gPHT2bYVx8E,"What is one of the two instruments heard in this video?","Guitar."
1606,dnrUPRIcAlQ,"Why is the young man jumping around?","He's finally found the right girlfriend."
1607,jmkXb7-lomk,"Why did the one girl pull the second girl away from the doorway?","She showed the first girl what her brother looks like now, and wants to show her how her little sister has changed."
1608,qPIaPea7vag,"What does she do when the wife thinks of the ex-girlfriend?","Burns the husband's arm with a pancake flipper."
1609,hWdjl8BjmbY,"A person plugs in a device.  The what does the device do?","The steering wheel rotates counter-clockwise for part of a turn, then clockwise, then stops."
1610,veump5Tgnxw,"what kind of ball is the dog chewing on?","Beach Ball"
1611,w2qsaHmAd_E,"What color is the first icom?","Pink."
1612,kM36YSO3L_I,"What are the two characters in costumes and masks doing?","They are doing a funny dance."
1613,oBwoNfVL9tM,"What happens to the man by the end of the video?","After going down a construction hole the man realizes he hurt his bottom."
1614,hfKjm5_VnHo,"why is the man taking weights off the bar?","To change the weight lifted"
1615,qyPqCNPFmhU,"what part of the crab is the man holding?","the claws"
1616,vFQmnkv7ylY,"What is the lesson the video is teaching?","How to make a smooth cut in plywood with a skilsaw."
1617,wu9gDo2JIpk,"How many people put items on this man's desk while he was talking?","Two."
1618,V3epJzim6rM,"how many people are running into the water?","one"
1619,VcKa6oJt0sY,"Are all the photos of the same type of aircraft?","maybe, it looks like it."
1620,nnYfvixfPQo,"What conclusion is suggested by this rangoli comparison?","That girls make fancier ones than boys."
1621,P2bhTvHth9w,"What happens when a fisherman holding a fishing rod on a boat throws live bait into the ocean?","After throwing live bate into the ocean, a man holding a fishing rod catches a fish."
1622,dcPNobfgLg0,"What is the first thing that is said in this video?","This time you'll have to prepare a lobster."
1623,wBq8t_HgiyE,"What are the people doing?","Trying to hold up matching characters."
1624,YY6Vb2yTk6E,"What does a video filter do?","It changes the appearance of the person in the video"
1625,_kJrIc9AiHQ,"is this video indoors?","yes"
1626,xXcpwn5Ygnw,"Why does the video instruct the right way to apply gel to nails.?","The correct way is shown to prevent bubbles from forming when sculpting gel nails."
1627,RprF7_pzkE0,"What is a mother deer doing to a Jaguar?","A mother deer is saving her baby deer from a Jaguar."
1628,kh6ssGyOTog,"What solo instrument is heard in this video?","The piccolo."
1629,y0p4IAkmWt8,"What does the young girl say at the end of the video?","She says that It's just a joke, Karen."
1630,YXxHfm2Z5uQ,"What is happening in the photos in the video?","Different pictures of the Bodi tribe are being shown."
1631,cDwmnk6NSpo,"when do people appear in the video?","after the dinosaurs fight"
1632,ZiQKvAQ5XP8,"What project is the man working on?","The man is cutting material and building a fireplace hearth."
1633,p6q05swmbjo,"what did the man put on the seat first?","cotton"
1634,qfp3K0GiB24,"What was the fastest way of going down the stairs?","The "F" the stairs style."
1635,oWfzVaWEXDE,"What did the third child choose to buy with his allowance savings?","A Nerf gun and bullets."
1636,TUK0IHLQxEg,"Does the man who leaps catch the ball?","Yes."
1637,bW7o7fgXnBI,"What clues suggest that this woman might be going to her wedding?","She is dressed in an ornate red and gold gown, has a lot of makeup on, and is wearing very ornate accessories and jewelry."
1638,dhN_wK7eZdc,"how many decorated bulls we see in the video?","three"
1639,do-VUD3GWcc,"how many soccer balls do we see in the video?","four"
1640,x_4NknCYkFs,"What is the last sleight of hand trick the man performs?","He appears to crumple up his cell phone as if it were a picture on paper."
1641,kh3uFGHG31c,"What does this video show?","It claims to show four things that humans were never meant to see."
1642,oPtsg1mZosc,"What is happening to the two gymnasts by the end of the video?","The two gymnasts are flying through the air doing twist."
1643,h_zSOfe06mw,"how many cup of coffee are on the first trey we see?","two"
1644,jLgHEBp2ii4,"What happened during the cell phone video?","A person in a rubber glove was communicating using the cell phone."
1645,nAhW97qalXc,"When do police cars appear in the video?","in the beginning and in the end "
1646,rMicwdIUZkw,"What is this Video showing?","A TV Game show"
1647,ntX36RaI39k,"What are the questions being asked about?","Soccer players"
1648,iQ2Sb2wulb4,"A man practices karate chops against a pipe figure and then against a manikin.  What's the message?","The caption identifies the maker of the dummies.  It's and ad."
1649,NrNrzRcfpJc,"Why is the dog sneezing and watching what a person is doing?","The dog is trying to get the persons attention so it can taste what they are making."
1650,ZUBKymMBVqo,"What is the white goose doing?","Chasing the two other geese."
1651,v83v8LIrmBU,"Why should I buy a Feng Shui Pixiu Protection Wealth ring?","It may make me wealthier."
1652,RnJUizEupqc,"What is the main idea behind the video?","A woman was talking to a large puppet."
1653,n9InZ1-yGBE,"How many times does the teacher hit the student's hand?","five."
1654,qXKzQtn1ous,"what happens to the man in the video?","He goes from being just a regular person to one wearing a crown."
1655,mtsoSW659Yk,"What happened after the big man was accidentally hit on the neck with a large box of sheet styrofoam carried by a smaller man?","The big man shoved the smaller man to the floor."
1656,cD5gy2OYU7w,"What is the woman saying at the beginning of the video?","How much tip you should pay in Germany."
1657,s8UaNUhLneY,"Why is she young girl upset at the end of the video?","The young girl is not happy with a drawing that someone did of her."
1658,s4e-xhAfbfo,"How many skirts are in the video?","Two"
1659,sUfexWUh3Zw,"How many green chairs in the video?","One"
1660,mC47bnwEb48,"What do the two men do in the video?","The first man hands a soccer ball to the second and then brandishes a large sword."
1661,mpKf2oe0TrI,"What happens after the bride hands her bouquet to a woman in the crowd of women waiting for the throw?","The woman who received the bouquet gets a marriage proposal on bended knee from a man in attendance with a ring."
1662,w6EDRW0ayj4,"how many times do we see skulls in the video?","two"
1663,j24xxWe1qWw,"What does the video show?","It is a graphic depiction of the various parts of the male reproductive system."
1664,s_Y2DwOU6bI,"What is the little boy's reaction to his first haircut?","At first he thinks it's fun, then he's comfused."
1665,Vc01Bg0f0DA,"how many suitcases the woman is zipping shut?","one"
1666,WpzZ709AM8w,"What happened when woman in a gray outfit confronts another women in a green outfit?","The woman in the green outfit realizes what she is getting ready to ask her and turns around and walks away."
1667,ti3bZjdhrHg,"What are the soldiers doing?","They are reporting that they have taken charge of the large building."
1668,xpesHXIZQO0,"What type of equipment is the man using?","The man is using a piece of equipment that stretches rugs."
1669,rBWlHkOqaxk,"What did the person do with the silver paint?","She painted a design on an artificial fingernail."
1670,RqwcMHDGKdU,"What instrument is being played solo at the beginning of this video?","Banjo"
1671,t2o-AQn4qnQ,"What does the mom do in this video?","She gets the child to slap the father on the head, then closes the door to trap the child in the room with the dad."
1672,UtmJn-N1L2o,"Why happened after the lady got back in the car after being in the store?","She let her husband know he sent her into the store asking for something that doesn't exist."
1673,eeco-8DBn6o,"What is the man in the conversation holding in his arms?","A jacket."
1674,aob4ujp3hyo,"how many girls are in the last panel ?","sixteen"
1675,mBfTLbX-7Fg,"What is the reaction of the woman in yellow?","She jumps up and then crouches in excitement at having won the point in the badminton game."
1676,_LdblWpqwPI,"What is the hand touching?","The flowers on the bush"
1677,mxE73aaqjhU,"How did they remove the wasp nest from the tree?","They attached a small flame thrower to a drone and flew it near the next to burn it out."
1678,cXwRfV0bAnw,"how many times do we see a toilet?","twice"
1679,nlQAdLpO-bQ,"What does the video show?","Several men drive tractors pulling 2-wheeled wagons filled with dirt by an excavator."
1680,pNDX_XvSaLs,"What kind of music is being played and on what instrument?","The music is ragtime and is being played on the piano."
1681,QPohp89yxCo,"What is the breed of the dog?","Mutt"
1682,zZ2_ascpsKc,"What are two exercises that enlarge back muscles?","Dumbbell wide rows and dumbbell pullovers."
1683,YYQAGCt7j_Y,"How many wrestlers in the video?","Two"
1684,oD2VDISPcu0,"Where is this woman washing her car?","At a self service car wash."
1685,jDXbMK_mO9s,"How many hats are in the video?","One"
1686,a21XvleVGvI,"what do we see in the first part of the video?","soldiers marching ceremony"
1687,eLIwe3cMbGE,"how many kicks did the winner use?","one"
1688,TzGPOMD1prc,"What does the man see the second time he raises his hand to his mouth?","He sees that his ice cream bar is just a stick."
1689,VabQUN1X1XI,"What happens when a man puts his leg up against a glass window in a zoo with a tiger on the other side of it?","The tiger tries to bite him from the other side."
1690,XUrRIZ-_lgI,"What did the two young women do after folding their hand and bowing in front of the camera?","The two young women looked at each other and did a handshake."
1691,pA23pzAfnkk,"What is this woman doing to the baby crocodiles?","She's removing the tape keeping their jaws shut."
1692,e7-9eELU7CY,"What is the lady doing in front of a microphone that is turned on?","The lady is using different objects to make noise close to the microphone."
1693,dfQknnSW-1k,"how many trucks we see in the video?","two"
1694,XwIkk337sBg,"How many clips were in this video?","Five."
1695,kHRcstN17Dc,"What happens to a man in an audience when he is pulled to his feet?","A man is pulled to to his feet in an audience while people are laughing and another man gets up and hugs him."
1696,nsr5pfDYCD0,"What haappens when a woman jumps unto a standing man's back?","He lifts her higher, giving her a piggy back ride."
1697,mvGBEtO-HI8,"What does this video show?","It shows how a stylist prepares a man's head to accept a wig, which is glued on and then trimmed to look like natural hair."
1698,wV8e1IPrKHs,"What is the man on the blue bubble practicing?","He is practicing stiff arm blocking for him to use in football."
1699,j4qZAVZDhag,"how many items does the dog removes from the wheel chair path?","two"
1700,iMHSH7gstGo,"why is the man wearing a face mask?","because of the pandemic"
1701,gXLyucdf-wU,"What is the man dressed in black carrying?","A large black case."
1702,qFxWiY2Opa4,"What came out of the purple balloon when it was cut?","Blue liquid."
1703,Y1jo9m-2ZyM,"Why are people laughing?","Because they are keeping the chips away from the others."
1704,d-MElSCCvrA,"What is the young man doing?","The young man is practicing shooting the basketball into a hoop."
1705,i6fKvlvhbQw,"What did the man do when the buck caught him terrorizing the fawn?","He put a feather on his head, started clucking, crouched, and strutted away with arms flapping. "
1706,mmvx1u-32DU,"What clues suggest the woman is unsure whether to put the Varmala on the man?","She hesitates and looks at someone who is directing the ceremony, has a questioning look on her face, places it on him and then grabs the Varmala as if to remove it."
1707,vH0NT2tlJjE,"what is the man teaching?","a balanced body basketball jump shot"
1708,nuBIjK4OKh8,"What is the difference between the two cakes in the video?","The bottom one is a real cake. The top one is made from colored slime."
1709,eJ50D45meMQ,"What distraction caused the large black dog to get out of a swimming pool?","The dog heard a noise and got out to go see what it was."
1710,UX0k3sfiJHg,"what are they practicing?","strengthening balance for martial arts"
1711,hmbAYByVZaw,"What does the man say at the beginning of the video?","Use plastic rails for drag practice."
1712,exrUhkl50EY,"How many times does he spin the bicycle?","Three."
1713,plQV1bE5dnI,"Why does a woman put a brown wig over her black hair?","It's for some kind of photo shoot."
1714,jijQwKl5_70,"What is the woman helping the man do?","The woman is helping with translating their language into English."
1715,pfUGqtZehX4,"What happens after the machine is placed behind the  money?","The camera pans over to a view of the ocean."
1716,YIwZkx0jOSY,"why is the black strap better for the trees?","it is wider than rope and will not cut into the tree trunk."
1717,lDwHTGT5tOU,"What is the woman in the video doing?","She is driving a sports car along a highway."
1718,iF2Cg9YmKO0,"What is the video mainly about?","The video shows a woman watching a man in different scenerios."
1719,y89ilVtCSFo,"Why is the human running?","She's afraid the dollw will hurt her."
1720,xF2ZgXl7Owo,"How many flower writhes  are hanging on the wall?","One"
1721,qxwD25HFGtI,"What does the video claim about Kim Kardashian?","It claims to show that in putting on the Marylynn Monroe dress, she has damaged some of the sequins attached to it."
1722,q-whTgseTqQ,"What is the video demonstrating?","The video is demonstrating the correct way to wax hair from your body."
1723,ecfpAobM7dM,"what is the result of this play?","a goal scored"
1724,fUEQkZu9i9Q,"What does the man have on his tray in the video?","He has Chole Bhature, with the biggest flatbread in Delhi."
1725,hv33UlNyR6s,"What is the man in the video doing?","He is trying to create an ASMR by putting a wrapped candy in his mouth, then unwrapping it, then chewing it up."
1726,SgSoiwVISQc,"what does the boy do after the fruit hits his head?","he holds his head"
1727,s3TJjo3dva8,"What can be inferred by the showing of the mother's hair being blown by a blast of air?","That her baby farted."
1728,sTEhXa5No9A,"Are there too many piercings in this ear?","Yes, way too many."
1729,QkSMFTYf8mY,"Will Actone disolve any credit card?","Yes, they are all made of the same material."
1730,qJl_173gLp8,"How many hands are raised first?","One"
1731,POrhrbxanr0,"What did people realize after seeing a young man with down syndrome take care of his niece ?","The young man proved he was fully capable of taking care of his niece even preventing her from falling off the bed."
1732,pxxTNWgUXog,"What does the girl do with the shopping bag?","She steals it from her mother."
1733,V0mmUwjXDfk,"which north American country's flag is in the video?","Canada"
1734,tZnmFTLBCj4,"What did the husband do in the video?","When his wife asked him to put away the left overs, he put the entire slowcooker in the refrigerator."
1735,eMoDUAy3ars,"how many arm bands we see?","one"
1736,oO_Tas0As1A,"what crop are the people tending to?","rice"
1737,vTJ11spwSkM,"how many people with white shirts are walking on the road?","one"
1738,XPdZJQ7h9QY,"How many apps are on the amart phone page?","sixteen"
1739,dcNVHGbH7Co,"What is this add advertising?","Indian language school"
1740,nJxSCxvbEk0,"What is the young woman asking for?","She wants her cranberry grape vape returned."
1741,_yGUeOWWk-o,"how many communication towers are behind the hedge?","one"
1742,YfVH1ESDntk,"If the shooter makes a basket","Three."
1743,xDRPRW7J8NY,"Why is the man taking his pants down?","To tuck his shirt in."
1744,hjK9LLCiHfA,"on which page is EZ DEMON?","first "
1745,x3EWiDhnlR4,"What is the help the man in the hat is asking for,"The man in the hat fears he is watching too much porn, but the other man can't help him. He watches too much too."
1746,SAjycw-i1HI,"how many cars in the video?","one"
1747,QcIcjfnAnXc,"Two teenage boys run through a gate being chased by a gorilla-like thing.  Does the gorilla catch them?","No."
1748,vNkLd6fdgmE,"How many eggs we see in the ramen soup?","one half"
1749,quKMEkJ3zw8,"What is happening in this video?","Animated characters race around a computer game track."
1750,dLZgN5bWb8k,"What does the man do after holding the fish line taut and placing the tool on the line?","He inserts the tool in the fish's open mouth, running it along the line, and removes the hook blindly by feel."
1751,cK3eT73oSQU,"What happens to the woman trying on a sock by the end of the video?","The woman enjoys the feel of the sock she put on her foot."
1752,VefpTmSY7wg,"how many women are seen in the kitchen?","one"
1753,TNqamg5IT0M,"What happens after a teenage boy finds a chocolate covered platter?","He licks the chocolate off."
1754,Uy8Csbayn2k,"Not counting the title page (cover)","Natural disasters."
1755,VBws0xAG2rc,"What is the woman doing with the mask?","She is holding it over her face"
1756,R3Jb7MNY7Sc,"How can you avoid getting a badly rebuilt Iphone?","Don't buy a used one or open it in the store to inspect it."
1757,wAmaYI7jIwo,"Why is the man walking off the stage?","He is being congratulated on the release of his latest audio."
1758,mSIXjdvjzcw,"How many pairs of sunglasses are in the video?","one"
1759,wjyPDUhosZ8,"Where was Blue in the difficult level?","He was behind the half wall or counter in the shed."
1760,vPUL89Ko53c,"how many videos are run concurrently in this video?","four"
1761,VwEyqH3H4wQ,"Why is the man pouring ashes on his head?","because he was tricked, thinking it was water"
1762,gGfWR3sBLkM,"What does the man in the video do?","He pulls a pidgeon out of an opening in one of his pigeon cages and lets it fly off."
1763,g7S9SdFnx34,"What is heard at the very end of this video?","Voices singing, happy birthday to you."
1764,hp1JO15HskE,"What happens when the man takes the meat off the grill?","Grease drips onto the coals and bursts into fire"
1765,ufdsTRZ_xm4,"What did the two children do in this video?","They hid in a pile of dead leaves to surprise their father."
1766,xobI9Gz6bNU,"What is the material in the video?","It is sodium and explodes in contact with water."
1767,gKL-Y5RvgDs,"what activity is the man engaged in in the end of the video?","running"
1768,yRDMyktiVsI,"What is the mother's answer to the toddler?","Are you going to go get it?"
1769,nxqjkwLGAGg,"What are both of these people doing to their pizza?","Using a pizza cutter to go all the way around the pizza and cut off the crust."
1770,YREhfaJ7pQg,"Does the aligator eat the Pi?","No, its teeth are not sharp enough."
1771,dFbF_TbKQ1o,"What is this little boy doing while standing on or riding on a skateboard?","He is passing a ball between his legs, front to back, with one bounce on the skateboard."
1772,k9pRKzxbWh4,"what does the man's hand do when he touches the woman's belly?","rubs  the belly"
1773,ykHlQ6cU0Hw,"What does the man demonstrate in the video?","He shows how to plug a charging cable into an iphone."
1774,xIMRIMDQypU,"How many cans is he juggling?","Three."
1775,sGPOioGK4SQ,"Why was a woman crying in her kitchen?","A woman was crying because she thought she lost her cat, but then realized it was on top of her kitchen cabinet."
1776,xcfH4mSgBxM,"What does the coin at the beginning of the video represent?","It is an experience coin from Luang Pho Phian Akkathammo."
1777,s-LlbMZk6MY,"After looking at the contents of the Squeeze Pop","He puts the tube in the freezer."
1778,rEScIOsN_xU,"What is the object in the video?","It is a drawing of a crawfish which is animated."
1779,hGr9G6G20I0,"what is the young woman doing in the video?","She is using a straightening iron to curl her hair."
1780,SB7hySteWes,"What happens by the end of the video?","The man demonstrates how to solve three math equations."
1781,OLqaF7_Q4RA,"What does the dog do after a woman says she is holding a potato?","In a barking voice the dog repeats after her."
1782,qCQfzdFu6A8,"where are the women standing?","in the entrance to the kitchen"
1783,vPViKUmyoiw,"The first two women appeared disgusted at the behavior of the man in the pink shorts","She reacted the same way, i.e., disgusted."
1784,qlWzavzk2v4,"What happens to the pink alien?","It catches a fish"
1785,xmIK_htvcQc,"how many black devices are on the wheel?","eight"
1786,lTxaqPS-0g0,"What happens when the bigger boys see the little boy ready the throw a rock?","They tell him to stop."
1787,yYCjzHcEGsY,"Why doesn't the bike go anywhere?","There is no front sprocket."
1788,qPswSxjrPEc,"What is the main idea of the video?","The video is an animated movie."
1789,vgUYIrcGrXY,"What makes the young boy change?","It's a full moon and he is a werewolf."
1790,uMNaepVjS0E,"What does the product being advertised do?","It makes skin clear."
1791,wukMRv_wEoI,"What does the plane do after it is warned that it is in controlled airspace?","Veers to its right."
1792,tmHC11Ffb2I,"How is it that the woman can speak so quickly about a complicated topic?","She understands the basics of dollar cost averaging."
1793,wYlOTz3Be98,"Why is a robot showing different justice symbols that has to do with suing a person?","The robot will replace any current justice symbols in the future."
1794,pB-AHBnssoU,"Who says ""I won't fight you""?","The girl on the right."
1795,kF7CbbEB30M,"What clothing was added during this video to the tiny baby's sauna outfit?","Thong slippers."
1796,xmaJleE7A3E,"What does the young man do while standing in front of the mirror?","He makes himself up to look like another person."
1797,nAA6wXYBQ_Y,"What is this add for?","Children soap"
1798,TcVDUARAaU4,"What is the teacher doing at the bulletin board?","The teacher is going over a math problem."
1799,njlZXzRGxgM,"what kind of dance is the man performing?","" kazachok"   kozack dance"
1800,smicaefiVmA,"What is being tested?","The strengtn and flexibility of the packaging."
1801,wSwzfEn5-6A,"how many potted plants in the video?","two"
1802,r1PI4W98FcE,"how many angels are in the video?","one"
1803,zQhvjDtNnrU,"why is the snow boarder wearing thick gloves?","it is cold outside"
1804,dpqHt_Zypz8,"What is one difference between the handling of the two dogs?","One dog has a chain leash and collar, and the other has a rope."
1805,gEvo5LV9D-s,"Why are all the text messages shown on the screen?","They are the birthday presents for a young girl."
1806,WMCzH5TlDDI,"how many men are shaking hands?","two men are shaking hands"
1807,vR9zOiXXGY4,"What country is this happening in?","Pakistan."
1808,gyyHoxYA8_4,"What emotion is suggested by the dog's vocalizations?","Whining."
1809,vofItNeoY-4,"What does the displayed text in red letters say in this video? ","Wait! You've been scammed?"
1810,YWY_SkP71JQ,"What happens after the car runs off the road?","It catches fire. "
1811,tT3BL5LdVY8,"What kind of instruments are being played during this video?","Wind instruments."
1812,xvZgNnhph5I,"What sound is heard repeatedly in the background of this video?","A car honking."
1813,dC2osEd6TQI,"how many goals are in the video?","two"
1814,jSuuGfKA3IE,"Why are the man and woman wearing gas masks?","To avoid inhaling exhaust gas fumes."
1815,m0BoPZvYX4c,"where is the on button on this appliance?","in front"
1816,kRQjT2AKgS8,"what was the trick the character did with a phone?","He made it appear the phone stuck to his right hand as he pulled the fingers away from the phone. He used two fingers of his other hand to hold the phone against his right palm."
1817,jipG17xbBmA,"What is the little girl doing in the video?","She exactly imitates the sounds made by doing things."
1818,mEXu9Am1F0s,"What action does the hand demonstrate?","How to drag click on a mouse."
1819,kQK2bf4WzD4,"How did the yellow cartoon character transform into a blue character?","He inhaled and held his breath twice until he changed."
1820,VVybtBYrXSY,"What happens after a man talks to a husky?","Each time after the man talks to a dog, the dog jumps up on him."
1821,X43AWbwanuE,"how many benches do we see?","two"
1822,w4SSi29EWSw,"What happens to the sun in this video?","It is covered by the moon in a total eclipse."
1823,ufEXgITvKfk,"What does the man do in the video?","He demonstrates how you can fix a wobbly door knob."
1824,Tx9d7Bwbr7w,"What economic issue is the speaker talking about?","An expected rise in inflation combined with a fall in savings."
1825,ykI7hCPGjPY,"What does the woman in the video do?","She paints her nails with two contrasting colors and then adds white and swirls the paint into a pattern."
1826,fb3EAozew34,"What happens at the woman's eye?","A fly crawls into it "
1827,j__SgZbg-aY,"Where does the younger actor work?","At the bank."
1828,x0g3Aa5huiI,"What happened to a bedroom in a house that caught on fire?","An entire bedroom was left in tact following a house fire due to the bedroom door being closed."
1829,YUa9Pg7fHXM,"What did this carpenter do after hammering nails and removing their heads with wire cutters?","Apply glue to the wood surface."
1830,wu_xmzS_MTs,"What happens after the man hurts his hand","he drops what he was holding"
1831,frA7hrxFgJM,"What is the last displayed text in this video?","Face mask twice in a week"
1832,nxqJLHZobZ0,"What are the people doing in this video?","The woman is dancing to some music and wants her husband to turn away from the computer to watch her."
1833,t7b0LOHput0,"Why are the man and woman running around the room after a beeper goes off?","The man and woman are running around seeing who can hide without being seen."
1834,fdA3iiX-KXc,"What happens when a small blue is going to fast around a ramp?","The blue car turns over onto its side."
1835,neGJZtOImzs,"What is this video speaking about?","It is an advertisement for 'anti-cacastrophe' childrens' pull-up pants."
1836,f8sUCSyOFEg,"What were the tribesmen discussing with the white visitors?","They were talking about the lip disks the tribe wears."
1837,fSDVlZm8C7o,"what is the man demonstrating?","He is showing how to set up message notifications on various cell phone apps."
1838,eCh2miZ1tko,"What happens to the newly married couple by the end of the video?","The couple are sitting together following the celebration."
1839,VB0p3aZK2wk,"how many times is the woman in the video frame?","three"
1840,mf2fMD79QUU,"Why is the woman in the picture wearing so much jewelry?","On her wedding day an Indian woman wears the jewelry for aesthetic, cultural, symbolic and spiritual reasons"
1841,TBM_thOJKlc,"Why does the dog run to the boy","To help him from the oncoming train."
1842,Uix5rLdnr0g,"What are the last sounds heard on this video?","Laughter."
1843,fo4kDiDKDqU,"What happens in the video after the female Translator says something in her language?","She then puts the whole sentence together in English."
1844,ZElh0Rl-_VQ,"What is the farm machinery doing?","Making a trench to plant seedlings in."
1845,adJI6-CDjYY,"What is a man in a classroom explaining?","The man in the classroom is talking about cherry blossoms."
1846,n3nr5pCBvvc,"How deep is a six foot hole?","Six feet."
1847,nQIx7f2DGyg,"Who are the actors in this music video?","The man, his daughter and his dog are in this video."
1848,ygQ43yBjbK0,"Why are the people watching the flashing lights?","To see the final message the lights display."
1849,_QWXICws2NQ,"How many pictures are on the wall behind the narrator?","Six"
1850,nPEMKHmiSyQ,"how many women are dancing?","five"
1851,qvctj1v8wbI,"What is the first question asked in this video?","How many times have you died (in Minecraft)?"
1852,vhO9LZNV-co,"What does this video show?","It demonstrates how to add features to minecraft."
1853,w2i_Q7nSifM,"what is the big truck carrying?","wood Logs"
1854,f9MHaHVwdCw,"what sport is the man doing?","indoor rock climbing"
1855,k_m0pEyay8M,"What happens after the young man enters the room and yells?","His fellow cadets quickly jump up and get dressed to go outside and march."
1856,q5-seWsoMzY,"in what part of the fridge we see the wine bottles?","the door"
1857,_2NvBElw7HY,"how many packs of coffee in the video?","seven"
1858,VgkotAU61Ss,"what is the setting for this video?","a classroom"
1859,fmo8rTRJeZ4,"How did the grass clippings get spread all over the floor?","The alpaca spilled the contents of its food box while eating."
1860,tgcbBOnGViA,"What material makes this staircase so shiny?","Granite and ceramic tiles."
1861,soUnmjq3IQc,"What was the result of this Olympic swim race for Brazil?","Fernando Scheffer wins the bronze medal."
1862,tFQ0TQKeSSQ,"What does the young woman say at the end of the video?",""Itsy bitsy little guy.""
1863,lsey897_FAk,"Why is a dinosaur running through a room with children in it?","The dinosaur is part of a children's play attraction."
1864,jRKt_OYGc68,"What is bad about the way the speakers talk?","It's way too fast and very monotonic."
1865,QJ8esut36Uc,"What caused a woman to open her mouth in surprise?","A woman opened her mouth in surprise when her eight months old baby said "MaMa" on her birthday. "
1866,j36PWb4l6y4,"What language is being spoken in this video?","Japanese"
1867,wp_CLpsbQy8,"What happened after the chicken package was opened? ","The raw chicken was patted dry and then seasoning was added before placing it in a pan to cook."
1868,yXu4OT-vFck,"What are the benefits of eating watermelons?","They keep you hydrated."
1869,o6FVmiOThew,"Do the lipstick colors have any meaning?","No."
1870,xwaPS9IOaRE,"Why are a man and a woman standing on the side of a road holding up a sign?","The man and woman are trying to hitch a ride."
1871,T8cZwBXl1vY,"why is the sky full of dark clouds?","its a bout to storm"
1872,ec0QXqFqcWQ,"how many people are being lifted?","two"
1873,eN5h7w1eZfE,"What does the video show?","It shows a large group of people eating meat skewers cooked on a large grill."
1874,aKQ2WVyx8JU,"what happens after the man punches the blue bag?","he hits a black bag in the gym"
1875,qGEB_Tx-gzg,"What does the woman do after she picks up the piece of jewelry?","Holds it in front of herself."
1876,jHWYD-kHBbY,"What does the person in the video create?","They make a desktop pen holder out of rolled colored paper."
1877,QuM9EmDmEX0,"What is Sam Jackson's favorite light saber color?","Purple."
1878,wfhr3DRSqug,"What happens after an enormous cobra snake appears at the edge of town?","A man sees him and raises his eyeglasses in disbelief."
1879,SrFstpftJ80,"What does the text say in this video?","I (hearts) you."
1880,lJFxv_AzDFQ,"What turns out to be the case at the end of this video?","The woman claims to be taller than the man, but the woman is actually a full head shorter than the man."
1881,gDNzYWM_Vpo,"What happens after the soccer ball is picked up?","The player who grabbed it runs away from the other players."
1882,gvPtui3SCiQ,"What explosive is being used in this video?","TNT"
1883,xxUzbQAbHBE,"How can you get relevant work or job experience easily according to this man?","Taking an online course and add it to your resume as project experience."
1884,SoDF_HbvkqY,"How many cartoon women appear in the video?","Two."
1885,_tk_HqXOrnM,"Why are they testing the Kr150?","To see if it is stable on a wet road."
1886,vqAl_nNzePk,"Very thick slices of fatty bacon are sprinkled with pepper and herbs and then packed tightly into a baking pan. What happens next?","They get baked,"
1887,cAicYBJhbdQ,"When brewing a Chemex what step comes after adding up to 150 ml of hot water and letting the coffee bloom?","Add 100 ml more of hot water"
1888,ThDaQ5rr1Cg,"How many stabilizing legs does the crane put down?","Four."
1889,WBw32f-mvt8,"what fruit do we see in the video?","orange"
1890,ySJpDmK8NGw,"What is going on in the video?","Two characters are talking to each other."
1891,pOFIPjcfwI8,"What happens after the woman gives the cat a fish and then the cat runs away with it?","The woman chases the cat, sees it feeding her litter, and falls in love with the cat."
1892,eyBWX3QL_Lg,"What is the player wearing red demonstrating?","Different kinds of basketball passes."
1893,WO8wAaMOwaQ,"Who worked 2 years to make this dress?","One Chinese woman."
1894,zcVp3FDIAxg,"What happens to the deceased Queen Elizabeth by the end of the video?","The Queen becomes a Fortnite skin a video character."
1895,xR-e7cAa1Rw,"WHAT IS THE SPEAKER TRYING TO DO?","FIND OUT WHICH FOOD HIS PETS WOULD LIKE."
1896,nw8EA9C0-7s,"What happened after a wife didn't cook for her husband?","After the wife didn't cook the man his breakfast,to get back at her, he drank all of the milk in the refrigerator."
1897,sse-9ot8pHk,"What happened to the person's papers?","His pet owl decided to chew and shred much of it."
1898,p7X6UkYH0vQ,"What happened to the cat in the video?","The young man rejected it as a present, but the young woman picked it up and took it home to feed and care for it."
1899,kU1IdHegsGo,"What happens in the video after a man rides his bike and stops? ","After the man rides and stops his bike another man in an orange vest turns around and looks at the camera smiling. "
1900,rcBAPEdCrE8,"what is the red light dot on the moose?","a target light from a rifle scope"
1901,XVv3Ee8BNk4,"what is the diver using to catch fish?","Harpoon"
